# Required | A unique content ID for the item. Use the item's SKU if you can. Each content ID must appear only once in your catalog. To run dynamic ads this ID must exactly match the content ID for the same item in your Meta Pixel code. Character limit: 100,# Required | A specific and relevant title for the item. See title specifications: https://www.facebook.com/business/help/2104231189874655 Character limit: 200,# Required | A short and relevant description of the item. Include specific or unique product features like material or color. Use plain text and don't enter text in all capital letters. See description specifications: https://www.facebook.com/business/help/2302017289821154 Character limit: 9999,# Required | The current availability of the item. | Supported values: in stock; out of stock,# Required | The current condition of the item. | Supported values: new; used,# Required | The price of the item. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma.,# Required | The URL of the specific product page where people can buy the item.,# Required | The URL for the main image of your item. Images must be in a supported format (JPG/GIF/PNG) and at least 500 x 500 pixels.,# Required | The brand name of the item. Character limit: 100.,# Optional | The Google product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The Facebook product category for the item. Learn more about product categories: https://www.facebook.com/business/help/526764014610932.,# Optional | The quantity of this item you have to sell on Facebook and Instagram with checkout. Must be 1 or higher or the item won't be buyable,# Optional | The discounted price of the item if it's on sale. Format the price as a number followed by the 3-letter currency code (ISO 4217 standards). Use a period (.) as the decimal point; don't use a comma. A sale price is required if you want to use an overlay for discounted prices.,# Optional | The time range for your sale period. Includes the date and time/time zone when your sale starts and ends. If this field is blank any items with a sale_price remain on sale until you remove the sale price. Use this format: YYYY-MM-DDT23:59+00:00/YYYY-MM-DDT23:59+00:00. Enter the start date as YYYY-MM-DD. Enter a 'T'. Enter the start time in 24-hour format (00:00 to 23:59) followed by the UTC time zone (-12:00 to +14:00). Enter '/' and then repeat the same format for your end date and time. The example row below uses PST time zone (-08:00).,# Optional | Use this field to create variants of the same item. Enter the same group ID for all variants within a group. Learn more about variants: https://www.facebook.com/business/help/2256580051262113 Character limit: 100.,# Optional | The gender of a person that the item is targeted towards. | Supported values: female; male; unisex,# Optional | The color of the item. Use one or more words to describe the color. Don't use a hex code. Character limit: 200.,# Optional | The size of the item written as a word or abbreviation or number. For example: small; XL; 12. Character limit: 200.,# Optional | The age group that the item is targeted towards. | Supported values: adult; all ages; infant; kids; newborn; teen; toddler,# Optional | The material the item is made from; such as cotton; denim or leather. Character limit: 200.,# Optional | The pattern or graphic print on the item. Character limit: 100.,"# Optional | Shipping details for the item. Format as Country:Region:Service:Price. Include the 3-letter ISO 4217 currency code in the price. Enter the price as 0.0 to use the free shipping overlay in your ads. Use a semi-colon ';' or a comma "";"" to separate multiple shipping details for different regions or countries. Only people in the specified region or country will see shipping details for that region or country. You can leave out the region (keep the double '::') if your shipping details are the same for an entire country.",# Optional | The shipping weight of the item. Include the unit of measurement (lb/oz/g/kg).,"# Optional | Legal disclaimer text for product offers. This text provides important legal or regulatory information that must be displayed with the product offer. For example: ""Valid while supplies last. Terms and conditions apply.""","# Optional | URL linking to the full disclaimer text. This provides a link to a page containing the complete disclaimer information for the product offer. For example: ""https://example.com/terms-and-conditions""",# Optional | The URL for a video of your product. Link should be a videos file on a file hosting website; not a video player. Videos must be in a supported format (.3g2; .3gp; .3gpp; .asf; .avi; .dat; .divx; .dv; .f4v; .flv; .gif; .m2ts; .m4v; .mkv; .mod; .mov; .mp4; .mpe; .mpeg; .mpeg4; .mpg; .mts; .nsv; .ogm; .ogv; .qt; .tod; .ts; .vob or .wmv).,# Optional | The item’s Global Trade Item Number (GTIN). Recommended to help classify the item. May appear on the barcode; packaging or book cover. Only provide GTIN if you’re sure it’s correct. GTIN types include UPC (12 digits); EAN (13 digits); JAN (8 or 13 digits); ISBN (13 digits) or ITF-14 (14 digits),# Optional | Add labels to products to help filter them into product sets. Max characters: 110 per label; 5000 labels per product,# Optional | Describe the fashion style of this item.
id,title,description,availability,condition,price,link,image_link,brand,google_product_category,fb_product_category,quantity_to_sell_on_facebook,sale_price,sale_price_effective_date,item_group_id,gender,color,size,age_group,material,pattern,shipping,shipping_weight,offer_disclaimer,offer_disclaimer_url,video[0].tag[0],gtin,product_tags[1],style[0]
2644,0.52 CT Fancy Light Gray Blue VVS1 18 k Ring : 6.56 gram WD : 68 / 0.437 PINK : 18 / 0.207 EMERALD : 02 / 0.207,"https://colourdiam.com/Product/Jewellery/Model%20images/2644/1.JPEG
https://colourdiam.com/Product/Jewellery/Model%20images/2644/2.JPEG
https://colourdiam.com/Product/Jewellery/Model%20images/2644/3.JPEG
https://colourdiam.com/Product/Jewellery/Model%20images/2644/center.JPEG
https://colourdiam.com/Product/Jewellery/Model%20images/2644/colour-diam-model-images-65.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/2644/colour-diam-model-images-66.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/2644/colour-diam-model-images-67.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/2644/colour-diam-model-images-68.jpeg",in stock,new,945630.63 THB,,https://www.colourdiam.com/Product/Jewellery/2644/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
3061,1.01 cts Fancy Pinkish Brown I2 18 k Ring : 4.755 gram WD : 92 / 0.249 PINK : 44 / 0.21,"https://colourdiam.com/Product/Jewellery/Model%20images/3061/6EEF105F-2D3F-458E-A082-E6BA9ACA08FB.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/3061/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/3061/colour-diam-model-images-78.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/3061/colour-diam-model-images-79.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/3061/colour-diam-model-images-80.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/3061/DC254F1B-E39A-4F3E-BE14-289E8F3CABF4.jpeg",in stock,new,264776.58 THB,https://colourdiam.com/productdetail/3061,https://www.colourdiam.com/Product/Jewellery/3061/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
3170,0.30 cts D colour IF clarity 18 k Ring : 2.96 gram WD : 12 / 0.20,"https://colourdiam.com/Product/Jewellery/Model%20images/3170/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/3170/colour-diam-model-images-81.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/3170/colour-diam-model-images-82.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/3170/colour-diam-model-images-83.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/3170/PHOTO-2021-10-20-13-08-58.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/3170/PHOTO-2021-10-20-13-08-59%20%28Copy%29.jpeg",in stock,new,56737.84 THB,https://colourdiam.com/productdetail/3170,https://www.colourdiam.com/Product/Jewellery/3170/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
3442,0.35 cts fancy Vivid Purplish Pink  Main stone – 01 pcs   0.35 cts 18K Ring: 5.44 gram  WD : 28 / 0.87 PINK : 14 / 0.14,"0.35 cts fancy Vivid Purplish Pink 
Main stone – 01 pcs   0.35 cts
18K Ring: 5.44 gram 
WD : 28 / 0.87
PINK : 14 / 0.14",in stock,new,1210407.2 THB,,https://www.colourdiam.com/Product/Jewellery/3442/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
3443_3444,0.37 Ct Fancy Orangy Pink SI1/ 0.36 Ct Fancy Orangy Pink SI2 18k-Earring : 4.60 gram Main stone - 2 pcs – 0.73 cts WD : 140 / 0.639,"0.37 Ct Fancy Orangy Pink SI1/
0.36 Ct Fancy Orangy Pink SI2
18k-Earring : 4.60 gram
Main stone - 2 pcs – 0.73 cts
WD : 140 / 0.639",in stock,new,567378.38 THB,https://colourdiam.com/productdetail/Menu/3443/3444,https://www.colourdiam.com/Product/Jewellery/3443_3444/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
6321_3607,0.54 cts Light Pink SI1/ 0.30 Faint Pink VVS1 18 k Ring : 5.27 gram WD : 59 / 0.42 PINK : 33 / 0.20,"https://colourdiam.com/Product/Jewellery/Model%20images/6321_3607/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/6321_3607/colour-diam-model-images-300.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/6321_3607/colour-diam-model-images-301.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/6321_3607/WhatsApp%20Image%202025-10-04%20at%2015.56.03_bb4e4f15.jpeg",in stock,new,397164.86 THB,https://colourdiam.com/productdetail/Menu/6321/3607,https://www.colourdiam.com/Product/Jewellery/6321_3607/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
3608_3619,0.28 cts Fancy Pink SI/   0.23 cts Fancy Pink SI     18 k ring : 3.683 gram  WD : 108 / 0.447,"0.28 cts Fancy Pink SI/  
0.23 cts Fancy Pink SI    
18 k ring : 3.683 gram 
WD : 108 / 0.447",in stock,new,170213.51 THB,https://colourdiam.com/productdetail/Menu/3608/3619,https://www.colourdiam.com/Product/Jewellery/3608_3619/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
3747,1.01 cts Y-Z Range SI2 18 k Ring : 3.188 gram WD : 20 / 0.168 YD : 20 / 0.108,"1.01 cts Y-Z Range SI2
18 k Ring : 3.188 gram
WD : 20 / 0.168
YD : 20 / 0.108",in stock,new,75650.45 THB,,https://www.colourdiam.com/Product/Jewellery/3747/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,IGI,Fine Jewelry
3760,0.36 cts Fancy Light Greenish Yellow VS2     18 k ring : 3.85 gram YD : 14 / 0.105  WD : 42 / 0.288,"0.36 cts Fancy Light Greenish Yellow VS2    
18 k ring : 3.85 gram
YD : 14 / 0.105 
WD : 42 / 0.288",in stock,new,94563.06 THB,,https://www.colourdiam.com/Product/Jewellery/3760/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
3763,1.02 cts Fancy Light Yellow I1 18 k Ring : 3.968 gram WD : 18 / 0.145,"1.02 cts Fancy Light Yellow I1
18 k Ring : 3.968 gram
WD : 18 / 0.145",in stock,new,113475.68 THB,https://colourdiam.com/productdetail/3763,https://www.colourdiam.com/Product/Jewellery/3763/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
3793,1.01 cts Light Pink VS2 Ring & pendant convertible 18 k : 6.79 gram PINK : 24 / 0.063 WD : 45 / 0.367  ROSE : 20 / 0.969,"https://colourdiam.com/Product/Jewellery/Model%20images/3793/01867D7C-2665-4B4B-8040-F38B0A2F26B7.JPEG
https://colourdiam.com/Product/Jewellery/Model%20images/3793/C99A0C82-0556-46BF-9D3C-9285633C6281.JPEG
https://colourdiam.com/Product/Jewellery/Model%20images/3793/center.JPEG
https://colourdiam.com/Product/Jewellery/Model%20images/3793/colour-diam-model-images-130.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/3793/colour-diam-model-images-131.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/3793/colour-diam-model-images-132.jpeg",in stock,new,945630.63 THB,https://colourdiam.com/productdetail/3793,https://www.colourdiam.com/Product/Jewellery/3793/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
3967,1.51 cts Fancy Light Brownish Pink I1 18 k Ring : 4.734 gram WD : 74 / 0.587 PINK : 24 / 0.12,"1.51 cts Fancy Light Brownish Pink I1
18 k Ring : 4.734 gram
WD : 74 / 0.587
PINK : 24 / 0.12",in stock,new,453902.7 THB,https://colourdiam.com/productdetail/3967,https://www.colourdiam.com/Product/Jewellery/3967/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4059,1.01 cts Fancy Brown Pink I1 18 k Ring : 4.20 gram PINK : 15 / 0.29 WD : 34 / 0.71,"https://colourdiam.com/Product/Jewellery/Model%20images/4059/2.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4059/3.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4059/center.jpeg",in stock,new,264776.58 THB,https://colourdiam.com/productdetail/4059,https://www.colourdiam.com/Product/Jewellery/4059/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4085_4456_4800_5452_5554_5558_5592_5594_5598,0.40 Fancy Vivid Greenish Yellow VS1  0.43 Fancy Light Yellow VVS2   0.47 Fancy Intense Yellow vvs2   0.36 Fancy Vivid Yellowish Orange SI2   0.30 Faint Pink SI1   0.30 Faint Pink SI2   0.38 Very Ligh,"https://colourdiam.com/Product/Jewellery/Model%20images/4085_4456_4800_5452_5554_5558_5592_5594_5598/1.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4085_4456_4800_5452_5554_5558_5592_5594_5598/2.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4085_4456_4800_5452_5554_5558_5592_5594_5598/3.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4085_4456_4800_5452_5554_5558_5592_5594_5598/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4085_4456_4800_5452_5554_5558_5592_5594_5598/colour-diam-model-images-179.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4085_4456_4800_5452_5554_5558_5592_5594_5598/colour-diam-model-images-180.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4085_4456_4800_5452_5554_5558_5592_5594_5598/colour-diam-model-images-181.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4085_4456_4800_5452_5554_5558_5592_5594_5598/colour-diam-model-images-182.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4085_4456_4800_5452_5554_5558_5592_5594_5598/colour-diam-model-images-183.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4085_4456_4800_5452_5554_5558_5592_5594_5598/colour-diam-model-images-184.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4085_4456_4800_5452_5554_5558_5592_5594_5598/colour-diam-model-images-185.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4085_4456_4800_5452_5554_5558_5592_5594_5598/WhatsApp%20Image%202025-10-01%20at%2023.52.56_34dea980.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4085_4456_4800_5452_5554_5558_5592_5594_5598/WhatsApp%20Image%202025-10-01%20at%2023.52.56_ea65936a.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4085_4456_4800_5452_5554_5558_5592_5594_5598/WhatsApp%20Image%202025-10-03%20at%2017.58.17_b7d057ba.jpeg",in stock,new,491727.93 THB,https://colourdiam.com/productdetail/Menu/4085/4456/4800/5452/5554/5558/5592/5594/5598,"https://www.colourdiam.com/Product/Jewellery/
4085_4456_4800_5452_5554_5558_5592_5594_5598 
/white45/center.jpg",ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4191,0.52 cts Very light pink VS2  18 k ring : 7.70 gram   WD : 66 / 0.51,"0.52 cts Very light pink VS2
 18 k ring : 7.70 gram  
WD : 66 / 0.51",in stock,new,283689.19 THB,,https://www.colourdiam.com/Product/Jewellery/4191/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
"4193_4185_4184
4183_4180_4171
4169_4168_4167
4166_4124_4086_
3953",0.53 cts fancy light pinkish brown SI1  0.38 cts light pinkish brown I1 0.33 cts very light pinkish brown VS2 0.30 cts very light pinkish brown VVS1 0.35 cts fancy light brown pink I1 0.40 cts fancy b,"https://colourdiam.com/Product/Jewellery/Model%20images/4193_4185_4184_4183_4180_4171_4169_4168_4167_4166_4124_4086_3953/2.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4193_4185_4184_4183_4180_4171_4169_4168_4167_4166_4124_4086_3953/3.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4193_4185_4184_4183_4180_4171_4169_4168_4167_4166_4124_4086_3953/center.jpeg",in stock,new,1513009 THB,https://colourdiam.com/productdetail/Menu/4193/4185/4184/4183/4180/4171/4169/4168/4167/4166/4124/4086/3953,"https://www.colourdiam.com/Product/Jewellery/4193_4185_4184
4183_4180_4171
4169_4168_4167
4166_4124_4086_
3953
/white45/center.jpg",ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
"4207_4208
4227_4553
5156_5183_5482",0.51 Cts- Fancy intense yellow i1  0.66 Fancy intense yellow i2  0.70 Fancy light grayish greenish yellow i1  0.57 Light pinkish brown si1  0.50 Fancy pinkish brown si1    0.86 Fancy dark gray greeni,"0.51 Cts- Fancy intense yellow i1
 0.66 Fancy intense yellow i2
 0.70 Fancy light grayish greenish yellow i1
 0.57 Light pinkish brown si1
 0.50 Fancy pinkish brown si1  
 0.86 Fancy dark gray greenish yellow i1
 0.72 Fancy Pinkish Brown si2
 18k-Braclet : 14.30 gram
 WD: 326/4.229",in stock,new,453902.7 THB,https://colourdiam.com/productdetail/Menu/4207/4208/4227/4553/5156/5183/5482,"https://www.colourdiam.com/Product/Jewellery/4207_4208
4227_4553
5156_5183_5482
/white45/center.jpg",ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4262,3.10 Cts  W to X Range   Si1                                  18k-Ring : 8.93 gram Y: 24/0.146 WD: 130/0.735,"https://colourdiam.com/Product/Jewellery/Model%20images/4262/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4262/colour-diam-model-images-189.jpeg",in stock,new,378214.42 THB,https://colourdiam.com/productdetail/4262,https://www.colourdiam.com/Product/Jewellery/4262/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4268,2.00 cts U to V range I1 18k-Ring : 6.97  gram WD: 54 pcs -0.244 cts   Pear: 20 pcs -0.922 cts MQ: 08 pcs -0.443 cts,"2.00 cts U to V range I1
18k-Ring : 6.97  gram
WD: 54 pcs -0.244 cts  
Pear: 20 pcs -0.922 cts
MQ: 08 pcs -0.443 cts",in stock,new,226951.35 THB,,https://www.colourdiam.com/Product/Jewellery/4268/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4280,1.51 cts Fancy green vs              18 k ring : 6.79 gram  Main stone - 1 pcs – 1.51 cts  PINK : 46 / 0.53  WD : 108 / 0.872,"1.51 cts Fancy green vs             
18 k ring : 6.79 gram 
Main stone - 1 pcs – 1.51 cts 
PINK : 46 / 0.53 
WD : 108 / 0.872",in stock,new,245863.96 THB,,https://www.colourdiam.com/Product/Jewellery/4280/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
4281,1.56 cts Fancy Green VS                 18 k ring : 6.778 gram  PINK : 50 / 0.57  WD : 44 / 0.30,"1.56 cts Fancy Green VS                
18 k ring : 6.778 gram 
PINK : 50 / 0.57 
WD : 44 / 0.30",in stock,new,245863.96 THB,,https://www.colourdiam.com/Product/Jewellery/4281/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
4282_4283,1.50 W-X SI1 / 1.50 W-X SI1 18K: Earring : 6.49 gram Oval : 26 / 1.92 YD : 62 / 0.38,"https://colourdiam.com/Product/Jewellery/Model%20images/4282_4283/8708244-20240720-143255.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4282_4283/colour-diam-model-images-190.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4282_4283/colour-diam-model-images-191.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4282_4283/pic.jpeg",in stock,new,283689.19 THB,https://colourdiam.com/productdetail/Menu/4282/4283,https://www.colourdiam.com/Product/Jewellery/4282_4283/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4286,1.01 cts Light Pink I2  18k-Ring : 9.27 gram Main stone - 1 pcs - 1.01 cts WD: 262 pcs - 0.691 cts OVAL: 02 pcs - 0.198 cts,"https://colourdiam.com/Product/Jewellery/Model%20images/4286/1186643-20230202-120813.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4286/1657692-20230202-120813.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4286/2158459-20230202-120813.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4286/4286.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4286/4857219-20230202-120814.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4286/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4286/colour-diam-model-images-192.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4286/colour-diam-model-images-194.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4286/colour-diam-model-images-195.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4286/colour-diam-model-images-196.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4286/colour-diam-model-images-197.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4286/colour-diam-model-images-198.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4286/Untitled%20Project%20-%202025-12-19T163251.145.jpeg",in stock,new,586290.99 THB,https://colourdiam.com/productdetail/4286,https://www.colourdiam.com/Product/Jewellery/4286/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4327_4328,1.00 G colour si1 / 1.01 G colour si1 Main stone - 02 pcs – 2.01 cts 18k-Earring : 4.6 gram WD : 98 / 2.53,"1.00 G colour si1 / 1.01 G colour si1
Main stone - 02 pcs – 2.01 cts
18k-Earring : 4.6 gram
WD : 98 / 2.53",in stock,new,240568.43 THB,https://colourdiam.com/productdetail/Menu/4327/4328,https://www.colourdiam.com/Product/Jewellery/4327_4328/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4329_5655,1.01 –  Fancy Green vs 18K: Ring: 3.606 gram Caddilac: 2/ 0.29,"1.01 –  Fancy Green vs
18K: Ring: 3.606 gram
Caddilac: 2/ 0.29",in stock,new,189126.13 THB,https://colourdiam.com/productdetail/Menu/4329/5655,https://www.colourdiam.com/Product/Jewellery/4329_5655/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,AGL,Fine Jewelry
4377,1.01 cts F Colour SI2 18k-Ring : 3.92 gram WD: 36 pcs - 0.33 cts,https://colourdiam.com/Product/Jewellery/Model%20images/4377/center.jpeg,in stock,new,117258.2 THB,https://colourdiam.com/productdetail/4377,https://www.colourdiam.com/Product/Jewellery/4377/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,IGI,Fine Jewelry
4401_4402_4406_4409_4410_4422_4423_4354_4417,VERY LIGHT PINK ALL WITH GIA  18 k Pink Diamond Bracelet  Main stone detail - Very light pink 0.36 cts                                    Very light pink 0.25 cts                                    Ve,"https://colourdiam.com/Product/Jewellery/Model%20images/4401_4402_4406_4409_4410_4422_4423_4354_4417/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/4401_4402_4406_4409_4410_4422_4423_4354_4417/colour-diam-model-images-200.jpeg",in stock,new,680854.05 THB,https://colourdiam.com/productdetail/Menu/4401/4402/4406/4409/4410/4422/4423/4354/4417,"https://www.colourdiam.com/Product/Jewellery/4401_4402_4406_4409_4410_4422_4423_4354_4417
/white45/center.jpg",ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4403,0.57 Faint Pinkish Brown I1 18 k Ring : 5.61 gram WD : 65 / 0.517 PD : 52 / 0.204,"0.57 Faint Pinkish Brown I1
18 k Ring : 5.61 gram
WD : 65 / 0.517
PD : 52 / 0.204",in stock,new,170213.51 THB,https://colourdiam.com/productdetail/4403,https://www.colourdiam.com/Product/Jewellery/4403/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4415,0.62 Very Light Pink SI2 18 k Ring : 4.80 gram WD : 20 / 0.131 PD : 22 / 0.106 YD : 04 / 0.061 MQ : 12 / 0.622,"0.62 Very Light Pink SI2
18 k Ring : 4.80 gram
WD : 20 / 0.131
PD : 22 / 0.106
YD : 04 / 0.061
MQ : 12 / 0.622",in stock,new,219386.31 THB,,https://www.colourdiam.com/Product/Jewellery/4415/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4416,0.52 cts Very Light Pink Ring I3 18k : 6.72 gram  WD : 229/1.058 PINK : 90/0.269,"0.52 cts Very Light Pink Ring I3
18k : 6.72 gram 
WD : 229/1.058
PINK : 90/0.269",in stock,new,170213.51 THB,,https://www.colourdiam.com/Product/Jewellery/4416/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
3400_4462,Faint Pink 0.50 cts SI1/  Faint pink 0.50 cts SI2  18 k EARRING : 11.32 gram WD : 232 / 1.035,"https://colourdiam.com/Product/Jewellery/Model%20images/3400_4462/center.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/3400_4462/colour-diam-model-images-84.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/3400_4462/colour-diam-model-images-85.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/3400_4462/colour-diam-model-images-86.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/3400_4462/PHOTO-2021-10-01-13-57-18%202.jpeg
https://colourdiam.com/Product/Jewellery/Model%20images/3400_4462/PHOTO-2021-10-01-13-57-19.jpeg",in stock,new,151300.9 THB,https://colourdiam.com/productdetail/Menu/3400/4462,https://www.colourdiam.com/Product/Jewellery/3400_4462/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4468,0.90 cts Very Light Pink SI2 18 k Ring : 4.09 gram WD : 64 / 0.526 PD : 02 / 0.04,"0.90 cts Very Light Pink SI2
18 k Ring : 4.09 gram
WD : 64 / 0.526
PD : 02 / 0.04",in stock,new,567378.38 THB,,https://www.colourdiam.com/Product/Jewellery/4468/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
4509,1.02 Faint Pink SI2 18K: Ring : 7.20 gram WD : 66 / 0.427,"1.02 Faint Pink SI2
18K: Ring : 7.20 gram
WD : 66 / 0.427",in stock,new,624116.21 THB,https://colourdiam.com/productdetail/4509,https://www.colourdiam.com/Product/Jewellery/4509/white45/center.jpg,ColourDiam,Apparel & Accessories > Jewelry,,1,,,,unisex,,,adult,,,,,,,,,GIA,Fine Jewelry
