id,title,description,link,image_link,price,availability,item_group_id,product_type,google_product_category,additional_image_link,sale_price,average_review_rating,number_of_ratings,number_of_reviews,description_html,video_link,brand,GTIN,mpn,color,gender,age_group,material,pattern,size,size_type,size_system,alt_text,variant_names,variant_values,adult,tax,shipping,shipping_weight,shipping_width,shipping_height,free_shipping_label,free_shipping_limit,custom_label_0,custom_label_1,custom_label_2,custom_label_3,custom_label_4,ad_link,condition
1913,0.70ct Fancy Light Yellow GIA 18k Yellow Gold Ring,0.70-carat Natural Diamond Ring | 18K | GIA Certified | An exquisite investment piece for the discerning collector. Rare natural fancy colour diamond jewellery.,https://colourdiam.com/productdetail/1913,https://www.colourdiam.com/Product/Jewellery/1913/white45/center.jpg,2875.00 USD,in stock,,Yellow Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/1913/white45/1913_1.jpg,https://colourdiam.com/Product/Jewellery/1913/white45/1913_2.jpg,https://colourdiam.com/Product/Jewellery/1913/white45/1913_3.jpg",,,,,,https://colourdiam.com/Product/Jewellery/1913/white45/1913_4.mp4,Colour Diam,,1913,Fancy Colour,unisex,adult,,,,,,0.70-carat Natural Diamond Ring set in 18K | Natural Natural Diamond diamond jewellery — GIA certified | Luxury ring with 0.70-carat Natural Diamond center stone,,,false,,,,,,true,0 USD,Yellow Ring,Fancy Colour,Art Deco Revival,Accessible Luxury (Under $5K),Rare Radiance — Diamond Masterpieces,,new
1996_6379,0.96ct Fancy Pink & White Diamond 18k Gold Ring GIA,-carat Natural Diamond Ring | 18k | GIA Certified | An exquisite investment piece for the discerning collector. Rare natural fancy colour diamond jewellery.,https://colourdiam.com/productdetail/Menu/1996/6379,https://www.colourdiam.com/Product/Jewellery/1996_6379/white45/center.jpg,5750.00 USD,in stock,,Pink Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/1996_6379/white45/colour-diam-1996-6379-pink-ring-08.jpg,https://colourdiam.com/Product/Jewellery/1996_6379/white45/colour-diam-1996-6379-pink-ring-09.jpg,https://colourdiam.com/Product/Jewellery/1996_6379/white45/colour-diam-1996-6379-pink-ring-10.jpg",,,,,,https://colourdiam.com/Product/Jewellery/1996_6379/white45/video.mp4,Colour Diam,,1996_6379,Fancy Colour,unisex,adult,,,,,,-carat Natural Diamond Ring set in 18k | Natural Natural Diamond diamond jewellery — GIA certified | Luxury ring with -carat Natural Diamond center stone,,,false,,,,,,true,0 USD,Pink Ring,Fancy Colour,Art Deco Revival,Premium ($5K - $10K),The Diamond Majesty Collection,,new
2048,0.99ct Fancy Light Yellow VVS1 AGL 18k Ring,0.99-carat Natural Diamond Ring | 18k | AGL Certified | An exquisite investment piece for the discerning collector. Rare natural fancy colour diamond jewellery.,https://colourdiam.com/productdetail/2048,https://www.colourdiam.com/Product/Jewellery/2048/white45/center.jpg,3680.00 USD,in stock,,Yellow Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/2048/black360/colour-diam-2048-yellow-ring-04.jpg,https://colourdiam.com/Product/Jewellery/2048/black360/colour-diam-2048-yellow-ring-05.jpg,https://colourdiam.com/Product/Jewellery/2048/black360/colour-diam-2048-yellow-ring-06.jpg,https://colourdiam.com/Product/Jewellery/2048/black360/colour-diam-2048-yellow-ring-07.jpg,https://colourdiam.com/Product/Jewellery/2048/black45/colour-diam-2048-yellow-ring-01.jpg,https://colourdiam.com/Product/Jewellery/2048/black45/colour-diam-2048-yellow-ring-03.jpg",,,,,,https://colourdiam.com/Product/Jewellery/2048/white360/video.mp4,Colour Diam,,2048,Fancy Colour,unisex,adult,,,,,,0.99-carat Natural Diamond Ring set in 18k | Natural Natural Diamond diamond jewellery — AGL certified | Luxury ring with 0.99-carat Natural Diamond center stone,,,false,,,,,,true,0 USD,Yellow Ring,Fancy Colour,Timeless Sophistication,Accessible Luxury (Under $5K),The Diamond Majesty Collection,,new
2150,0.80ct Fancy Light Yellow GIA 18k Yellow Gold Ring,-carat Natural Diamond Ring | 18K | GIA Certified | An exquisite investment piece for the discerning collector. Rare natural fancy colour diamond jewellery.,https://colourdiam.com/productdetail/2150,https://www.colourdiam.com/Product/Jewellery/2150/white45/center.jpg,4370.00 USD,in stock,,Yellow Ring,Apparel & Accessories > Jewelry,https://colourdiam.com/Product/Jewellery/2150/white45/colour-diam-2150-yellow-ring-08.jpg,,,,,,https://colourdiam.com/Product/Jewellery/2150/white360/video.mp4,Colour Diam,,2150,Fancy Colour,unisex,adult,,,,,,-carat Natural Diamond Ring set in 18K | Natural Natural Diamond diamond jewellery — GIA certified | Luxury ring with -carat Natural Diamond center stone,,,false,,,,,,true,0 USD,Yellow Ring,Fancy Colour,Art Deco Revival,Accessible Luxury (Under $5K),The Artisan's Diamond Selection,,new
2240,0.64ct Fancy Pink GIA Certified 18k Gold Ring,0.64-carat Fancy Pink Ring | 18K | GIA Certified | An exquisite investment piece for the discerning collector. Rare natural fancy colour diamond jewellery.,https://colourdiam.com/productdetail/2240,https://www.colourdiam.com/Product/Jewellery/2240/white45/center.jpg,18975.00 USD,in stock,,Pink Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/2240/white45/2240_1.jpg,https://colourdiam.com/Product/Jewellery/2240/white45/2240_2.jpg,https://colourdiam.com/Product/Jewellery/2240/white45/2240_3.jpg",,,,,,https://colourdiam.com/Product/Jewellery/2240/white45/2240_4.mp4,Colour Diam,,2240,Fancy Pink,unisex,adult,,,,,,0.64-carat Fancy Pink Ring set in 18K | Natural Fancy Pink diamond jewellery — GIA certified | Luxury ring with 0.64-carat Fancy Pink center stone,,,false,,,,,,true,0 USD,Pink Ring,Fancy Pink,Art Deco Revival,Luxury ($10K - $50K),Heritage Pink — A Collector's Series,,new
2253,0.64ct Fancy Yellow-Green GIA 18k Gold Diamond Ring,0.64-carat Natural Diamond Ring | 18K | GIA Certified | An exquisite investment piece for the discerning collector. Rare natural fancy colour diamond jewellery.,https://colourdiam.com/productdetail/2253,https://www.colourdiam.com/Product/Jewellery/2253/white45/center.jpg,4427.50 USD,in stock,,Green Ring,Apparel & Accessories > Jewelry,,,,,,,https://www.colourdiam.com/Product/Jewellery/2253/white45/video.mp4,Colour Diam,,2253,Fancy Colour,unisex,adult,,,,,,0.64-carat Natural Diamond Ring set in 18K | Natural Natural Diamond diamond jewellery — GIA certified | Luxury ring with 0.64-carat Natural Diamond center stone,,,false,,,,,,true,0 USD,Green Ring,Fancy Colour,Contemporary Luxury,Accessible Luxury (Under $5K),Heritage Diamond — A Collector's Series,,new
2281,0.70ct Light Green GIA 18k Gold Diamond Ring,0.70-carat Natural Diamond Ring | 18K | GIA Certified | An exquisite investment piece for the discerning collector. Rare natural fancy colour diamond jewellery.,https://colourdiam.com/productdetail/2281,https://www.colourdiam.com/Product/Jewellery/2281/white45/center.jpg,5175.00 USD,in stock,,Green Ring,Apparel & Accessories > Jewelry,https://colourdiam.com/Product/Jewellery/2281/white45/colour-diam-2281-green-ring-08.jpg,,,,,,https://colourdiam.com/Product/Jewellery/2281/VIDEO-2021-12-03-15-08-42.mp4,Colour Diam,,2281,Fancy Colour,unisex,adult,,,,,,0.70-carat Natural Diamond Ring set in 18K | Natural Natural Diamond diamond jewellery — GIA certified | Luxury ring with 0.70-carat Natural Diamond center stone,,,false,,,,,,true,0 USD,Green Ring,Fancy Colour,Avant-Garde,Premium ($5K - $10K),Heritage Diamond — A Collector's Series,,new
2354,0.41ct Fancy Light Pink GIA 18k Gold Diamond Ring,0.41-carat Natural Diamond Ring | Luxury Metal | GIA Certified | An exquisite investment piece for the discerning collector. Rare natural fancy colour diamond jewellery.,https://colourdiam.com/productdetail/2354,https://www.colourdiam.com/Product/Jewellery/2354/white45/center.jpg,11500.00 USD,in stock,,Pink Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/2354/white45/1.jpg,https://colourdiam.com/Product/Jewellery/2354/white45/2.jpg,https://colourdiam.com/Product/Jewellery/2354/white45/3.jpg,https://colourdiam.com/Product/Jewellery/2354/white45/center.jpg,https://colourdiam.com/Product/Jewellery/2354/white45/colour-diam-2354-pink-ring-08.jpg,https://colourdiam.com/Product/Jewellery/2354/white45/colour-diam-2354-pink-ring-09.jpg,https://colourdiam.com/Product/Jewellery/2354/white45/colour-diam-2354-pink-ring-10.jpg",,,,,,https://colourdiam.com/Product/Jewellery/2354/white45/vid.mp4,Colour Diam,,2354,Fancy Colour,unisex,adult,,,,,,0.41-carat Natural Diamond Ring set in luxury metal | Natural Natural Diamond diamond jewellery — GIA certified | Luxury ring with 0.41-carat Natural Diamond center stone,,,false,,,,,,true,0 USD,Pink Ring,Fancy Colour,Art Deco Revival,Luxury ($10K - $50K),The Artisan's Diamond Selection,,new
2376,0.83ct Fancy Light Pinkish Brown Diamond Ring GIA 18k,0.83-carat Natural Diamond Ring | Luxury Metal | GIA Certified | An exquisite investment piece for the discerning collector. Rare natural fancy colour diamond jewellery.,https://colourdiam.com/productdetail/2376,https://www.colourdiam.com/Product/Jewellery/2376/white45/center.jpg,8625.00 USD,in stock,,Pink Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/2376/white45/colour-diam-2376-pink-ring-08.jpg,https://colourdiam.com/Product/Jewellery/2376/white45/colour-diam-2376-pink-ring-09.jpg,https://colourdiam.com/Product/Jewellery/2376/white45/colour-diam-2376-pink-ring-10.jpg",,,,,,https://colourdiam.com/Product/Jewellery/2376/white45/video.mp4,Colour Diam,,2376,Fancy Colour,unisex,adult,,,,,,0.83-carat Natural Diamond Ring set in luxury metal | Natural Natural Diamond diamond jewellery — GIA certified | Luxury ring with 0.83-carat Natural Diamond center stone,,,false,,,,,,true,0 USD,Pink Ring,Fancy Colour,Art Deco Revival,Premium ($5K - $10K),The Artisan's Diamond Selection,,new
2379,0.35ct Fancy Light Pink VS AGL 18k Pink Diamond Ring,0.353-carat Natural Diamond Ring | 18k | AGL Certified | An exquisite investment piece for the discerning collector. Rare natural fancy colour diamond jewellery.,https://colourdiam.com/productdetail/2379,https://www.colourdiam.com/Product/Jewellery/2379/white45/center.jpg,4025.00 USD,in stock,,Pink Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/2379/white45/2379_1.jpg,https://colourdiam.com/Product/Jewellery/2379/white45/2379_2.jpg,https://colourdiam.com/Product/Jewellery/2379/white45/2379_3.jpg,https://colourdiam.com/Product/Jewellery/2379/white45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/2379/white45/2379_4.mp4,Colour Diam,,2379,Fancy Colour,unisex,adult,,,,,,0.353-carat Natural Diamond Ring set in 18k | Natural Natural Diamond diamond jewellery — AGL certified | Luxury ring with 0.353-carat Natural Diamond center stone,,,false,,,,,,true,0 USD,Pink Ring,Fancy Colour,Timeless Sophistication,Premium ($5K - $10K),Heritage Diamond — A Collector's Series,,new
2391_7808,1.15ct Yellow and White Diamond 18K Ring GIA,0.59-carat Natural Diamond ring | 18K | GIA Certified | An exquisite investment piece for the discerning collector. Rare natural fancy colour diamond jewellery.,https://colourdiam.com/productdetail/Menu/2391/7808,https://www.colourdiam.com/Product/Jewellery/2391_7808/white45/center.jpg,4025.00 USD,in stock,,Yellow Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/2391_7808/black360/b2391_6.jpg,https://colourdiam.com/Product/Jewellery/2391_7808/black360/b2391_7.jpg,https://colourdiam.com/Product/Jewellery/2391_7808/black360/b2391_8.jpg,https://colourdiam.com/Product/Jewellery/2391_7808/black360/center.jpg,https://colourdiam.com/Product/Jewellery/2391_7808/black45/b2391_2.jpg,https://colourdiam.com/Product/Jewellery/2391_7808/black45/b2391_3.jpg,https://colourdiam.com/Product/Jewellery/2391_7808/black45/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/2391_7808/black360/b2391_9.mp4,Colour Diam,,2391_7808,Fancy Colour,unisex,adult,,,,,,0.59-carat Natural Diamond ring set in 18K | Natural Natural Diamond diamond jewellery — GIA certified | Luxury ring with 0.59-carat Natural Diamond center stone,,,false,,,,,,true,0 USD,Yellow Ring,Fancy Colour,Vintage Inspired,Accessible Luxury (Under $5K),The Diamond Majesty Collection,,new
2518,1.01ct Light Pink GIA Certified 18k Diamond Ring,1.01-carat Natural Diamond Ring | Luxury Metal | GIA Certified | An exquisite investment piece for the discerning collector. Rare natural fancy colour diamond jewellery.,https://colourdiam.com/productdetail/2518,https://www.colourdiam.com/Product/Jewellery/2518/white45/center.jpg,7475.00 USD,in stock,,Pink Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/2518/white45/2518_1.jpg,https://colourdiam.com/Product/Jewellery/2518/white45/2518_2.jpg,https://colourdiam.com/Product/Jewellery/2518/white45/2518_3.jpg,https://colourdiam.com/Product/Jewellery/2518/white45/colour-diam-2518-pink-ring-08.jpg,https://colourdiam.com/Product/Jewellery/2518/white45/colour-diam-2518-pink-ring-09.jpg,https://colourdiam.com/Product/Jewellery/2518/white45/colour-diam-2518-pink-ring-10.jpg",,,,,,https://colourdiam.com/Product/Jewellery/2518/white45/2518_4.mp4,Colour Diam,,2518,Fancy Colour,unisex,adult,,,,,,1.01-carat Natural Diamond Ring set in luxury metal | Natural Natural Diamond diamond jewellery — GIA certified | Luxury ring with 1.01-carat Natural Diamond center stone,,,false,,,,,,true,0 USD,Pink Ring,Fancy Colour,Timeless Sophistication,Premium ($5K - $10K),The Artisan's Diamond Selection,,new
2553,2.04ct Very Light Pink Diamond Pear 18k Ring CGL,2.04-carat Natural Diamond Ring | Luxury Metal | CGL Certified | An exquisite investment piece for the discerning collector. Rare natural fancy colour diamond jewellery.,https://colourdiam.com/productdetail/2553,https://www.colourdiam.com/Product/Jewellery/2553/white45/center.jpg,25300.00 USD,in stock,,Pink Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/2553/white360/1.jpg,https://colourdiam.com/Product/Jewellery/2553/white360/3.jpg,https://colourdiam.com/Product/Jewellery/2553/white360/center.jpg",,,,,,https://colourdiam.com/Product/Jewellery/2553/white360/video.mp4,Colour Diam,,2553,Fancy Colour,unisex,adult,,,,,,2.04-carat Natural Diamond Ring set in luxury metal | Natural Natural Diamond diamond jewellery — CGL certified | Luxury ring with 2.04-carat Natural Diamond center stone,,,false,,,,,,true,0 USD,Pink Ring,Fancy Colour,Art Deco Revival,Luxury ($10K - $50K),The Diamond Majesty Collection,,new
2556,1.46ct Fancy Orangy Pink GIA Diamond 18k Ring,1.46-carat Natural Diamond Ring | Luxury Metal | GIA Certified | An exquisite investment piece for the discerning collector. Rare natural fancy colour diamond jewellery.,https://colourdiam.com/productdetail/2556,https://www.colourdiam.com/Product/Jewellery/2556/white45/center.jpg,34500.00 USD,in stock,,Pink Ring,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/2556/white360/center.jpg,https://colourdiam.com/Product/Jewellery/2556/white360/colour-diam-2556-pink-ring-08.jpg,https://colourdiam.com/Product/Jewellery/2556/white360/colour-diam-2556-pink-ring-09.jpg,https://colourdiam.com/Product/Jewellery/2556/white360/colour-diam-2556-pink-ring-10.jpg",,,,,,https://colourdiam.com/Product/Jewellery/2556/white360/video.mp4,Colour Diam,,2556,Fancy Colour,unisex,adult,,,,,,1.46-carat Natural Diamond Ring set in luxury metal | Natural Natural Diamond diamond jewellery — GIA certified | Luxury ring with 1.46-carat Natural Diamond center stone,,,false,,,,,,true,0 USD,Pink Ring,Fancy Colour,Timeless Sophistication,Luxury ($10K - $50K),The Diamond Majesty Collection,,new
2644,0.52ct Fancy Gray Blue VVS1 Diamond Ring in 18K,0.52-carat Natural Diamond Ring | Luxury Metal | GIA Certified | An exquisite investment piece for the discerning collector. Rare natural fancy colour diamond jewellery.,https://colourdiam.com/productdetail/2644,https://www.colourdiam.com/Product/Jewellery/2644/white45/center.jpg,28750.00 USD,in stock,,BLUE RING,Apparel & Accessories > Jewelry,"https://colourdiam.com/Product/Jewellery/2644/white45/center.jpg,https://colourdiam.com/Product/Jewellery/2644/white45/colour-diam-2644-blue-ring-08.jpg,https://colourdiam.com/Product/Jewellery/2644/white45/colour-diam-2644-blue-ring-09.jpg",,,,,,https://colourdiam.com/Product/Jewellery/2644/white45/video.mp4,Colour Diam,,2644,Fancy Colour,unisex,adult,,,,,,0.52-carat Natural Diamond Ring set in luxury metal | Natural Natural Diamond diamond jewellery — GIA certified | Luxury ring with 0.52-carat Natural Diamond center stone,,,false,,,,,,true,0 USD,BLUE RING,Fancy Colour,Modern Minimalist,Luxury ($10K - $50K),Heritage Diamond — A Collector's Series,,new
